BABA STRUCTURAL PRIVATE LIMITED,U27310WB2006PTC110517,Active,babastructural@gmail.com,JAMURIA INDUSTRIAL AREAVILL & PO.-MONDALPURJAMURIA425WB,07 July 2006,"9 years, 10 month, 4 days","15,000,000","14,922,590",No,Not Applicable
BACHMANN INDUSTRIES INDIA LIMITED,U21022DL1987PLC029401,Active,consultcompanys@gmail.com,"PLOT NO. 10, SECTOR-6,MATHURA ROAD, FARIDABADFARIDABAD180HR",06 October 1987,"28 years, 7 month, 5 days","22,000,000","7,000,000",No,Not Applicable
BACKBONE ENTERPRISES LIMITED,U45203GJ2002PLC040988,Active,admin@backboneworld.com,"BACKBONE HOUSE, M-43 GUJ HOUSINGBOARD KALAWAD ROADRAJKOT556GJ",23 July 2002,"13 years, 9 month, 19 days","100,000,000","80,000,000",Yes,https://www.zaubacorp.com/company/BACKBONE-ENTERPRISES-LIMITED/U45203GJ2002PLC040988
BACKBONE PROJECTS LIMITED,U92199GJ1995PLC028326,Active,tenderbpl@yahoo.co.in,"A/9,KUMUD APARTMENT,C G ROAD,STADIUM-5,RASTA,NR AMCO PANK,NAVRANGPURAAHMEDABADAHMEDABAD",06 December 1995,"20 years, 5 month, 5 days","20,000,000","15,500,000",Yes,https://www.zaubacorp.com/company/BACKBONE-PROJECTS-LIMITED/U92199GJ1995PLC028326
BADDI PRINT PACKS PRIVATE LIMITED,U21010HP2005PTC028425,Active,baddiprint@yahoo.com,"VILL-TEHDALODHI MAJRA ROAD,MANPURA,NALAGARH125HP",17 May 2005,"10 years, 11 month, 25 days","40,000,000","34,980,500",Yes,https://www.zaubacorp.com/company/BADDI-PRINT-PACKS-PRIVATE-LIMITED/U21010HP2005PTC028425
BADRI ECOFIBRES PRIVATE LIMITED,U17121UP2013PTC073250,Active,sanketjainco@gmail.com,PLOT NO 102 TO 105 AND 122 TO 125NEW INDUSTRIAL AREA-IIMANDIDEEP535MP,04 September 2013,"2 years, 8 month, 7 days","60,000,000","30,000,000",No,Not Applicable
BADRI VISHAL AGRO PRIVATE LIMITED,U01100MP2010PTC024760,Active,badrivishalagro@live.com,"FOOD PARK 17-20 INDUSTRIAL AREAINFRONT OF NOVA FACTORY, MALANPURBHIND504MP",18 November 2010,"5 years, 5 month, 23 days","57,000,000","57,000,000",No,Not Applicable
BADVE ENGINEERING LIMITED,U73100MH1996PLC102827,Active,badve_agd@sancharnet.in,BADVE ENGINEERING LIMITEDPLOT 03 SECTOR - 3BAWAL178HR,25 September 1996,"19 years, 7 month, 16 days","200,000,000","197,958,592",Yes,https://www.zaubacorp.com/company/BADVE-ENGINEERING-LIMITED/U73100MH1996PLC102827
BAER SHOES (INDIA) PRIVATE LIMITED,U19201TN1995PTC030691,Active,baershoe@vsnl.com,"NO:90-93, SOMALAPURAM VILLAGE ROAD,SOMALAPURAM VILLAGEAMBURVELLORE Dt.",28 March 1995,"21 years, 1 month, 14 days","10,000,000","10,000,000",No,Not Applicable
BAGADIYA BROTHERS PRIVATE LIMITED,U51101CT2002PTC022248,Active,csbbpl@bagadiyabros.com,"15/63, BAGADIYA MANSIONJAWAHAR NAGAR, RAIPURRAIPUR495CG",28 August 2002,"13 years, 8 month, 14 days","57,000,000","56,046,500",Yes,https://www.zaubacorp.com/company/BAGADIYA-BROTHERS-PRIVATE-LIMITED/U51101CT2002PTC022248
BAGGIT INDIA PRIVATE LIMITED,U74999MH2008PTC187968,Active,anand@baggit.com,"218, NARAYAN UDYOG BHAVANLALBAUG, MUMBAI 599MH",04 November 2008,"7 years, 6 month, 7 days","20,000,000","18,850,000",No,Not Applicable
BAGHAULI SUGAR AND DISTILLERY LIMITED,U15424UP2006PLC031662,Active,baghaulisugar@gmail.com,VILL BIKAPURPO BAGHAULIHARDOI249UP,21 April 2006,"10 years, 0 month, 20 days","630,000,000","594,838,020",Yes,https://www.zaubacorp.com/company/BAGHAULI-SUGAR-AND-DISTILLERY-LIMITED/U15424UP2006PLC031662
BAGOOSA FOOD PRODUCTS PRIVATE LIMITED,U15499GJ2004PTC044791,Active,bagoosafood@yahoo.in,"A/13,G.I.D.C. KALOLB/H SAIJ BUS STANDKALOL553GJ",23 September 2004,"11 years, 7 month, 18 days","70,000,000","69,549,000",No,Not Applicable
BAID INDUSTRIES PRIVATE LIMITED,U17100GJ2007PTC050851,Active,baidindustries@drdcs.net,PLOT NO. 8 GIDC PANOLI BHARUCH568GJ,16 May 2007,"8 years, 11 month, 26 days","39,000,000","38,918,900",Yes,https://www.zaubacorp.com/company/BAID-INDUSTRIES-PRIVATE-LIMITED/U17100GJ2007PTC050851
BAIRATHI SHOE COMPANY PRIVATE LIMITED,U19201RJ1980PTC002108,Active,SAURABHBAIRATHI@gmail.com,"E-324, ROAD NO.16V.K.I.AREAJAIPUR203RJ",12 November 1980,"35 years, 5 month, 29 days","8,000,000","7,652,500",Yes,https://www.zaubacorp.com/company/BAIRATHI-SHOE-COMPANY-PRIVATE-LIMITED/U19201RJ1980PTC002108
BAIT LOGITECH PRIVATE LIMITED,U51420OR2010PTC011987,Active,logitech.bait@gmail.com,"C/O MECHANICAL REPAIR SHOP,MESCOKALINGA NAGAR INDUSTRIAL COMPLEXJAJPUR467OR",18 May 2010,"5 years, 11 month, 24 days","10,000,000","5,000,000",No,Not Applicable
BAJAJ AUTO LIMITED.,L65993PN2007PLC130076,Active,jsridhar@bajajauto.co.in,"4/11,ASAF ALI ROAD NEW DELHI181DL",30 April 2007,"9 years, 0 month, 11 days","3,000,000,000","2,893,700,100",No,Not Applicable
BAJAJ POLYBLENDS PRIVATE LIMITED,U51109WB1997PTC083994,Active,cs@bajajngp.com,"PLOT NO.N-19-20, ADDITIONALINDUSTRIAL AREA PATALGANAG MIDCPANVEL600MH",16 April 1997,"19 years, 0 month, 25 days","12,500,000","9,724,500",Yes,https://www.zaubacorp.com/company/BAJAJ-POLYBLENDS-PRIVATE-LIMITED/U51109WB1997PTC083994
BAJAJ PROCESSORS LIMITED,U17119GJ1979PLC003268,Active,bajajprocessorsltd@hotmail.com,"NAROL CHAR RASTA,SARKHEJ ROADAHMEDABAD554GJ",12 January 1979,"37 years, 3 month, 30 days","30,000,000","30,000,000",Yes,https://www.zaubacorp.com/company/BAJAJ-PROCESSORS-LIMITED/U17119GJ1979PLC003268
BAJAJ STEEL INDUSTRIES LIMITED,L27100MH1961PLC011936,Active,cs@bajajngp.com,"B-10, INDUSTRIAL PHASE-1B-10 INDUSTRIAL AREAORAI259UP",14 February 1961,"55 years, 2 month, 25 days","150,000,000","23,500,000",Yes,https://www.zaubacorp.com/company/BAJAJ-STEEL-INDUSTRIES-LIMITED/L27100MH1961PLC011936
BAJLA MOTORS PRIVATE LIMITED,U50101WB2000PTC092320,Active,bajlamotors2001@gmail.com,"4TH MILE, SALUGARASEVOKE ROADSILIGURIDARJEELINGWB",21 August 2000,"15 years, 8 month, 21 days","12,000,000","11,762,000",Yes,https://www.zaubacorp.com/company/BAJLA-MOTORS-PRIVATE-LIMITED/U50101WB2000PTC092320
BAJRANG AGRO INDUSTRIES PRIVATE LIMITED,U15143MP1986PTC003545,Active,akmcafiling@gmail.com,SEJWAYA GHATA BILLOD526MP,21 August 1986,"29 years, 8 month, 21 days","10,000,000","8,221,600",Yes,https://www.zaubacorp.com/company/BAJRANG-AGRO-INDUSTRIES-PRIVATE-LIMITED/U15143MP1986PTC003545
BAJRANG STEEL AND ALLOYS LIMITED,U27106OR1998PLC006556,Active,bajrangrkl@gmail.com,"PLOT NO-31,KALUNGAPO:-KALUNGAKALUNGA459OR",24 September 1998,"17 years, 7 month, 17 days","55,000,000","46,231,912",No,Not Applicable
BAJRANG WIRE PRODUCTS (INDIA) PRIVATE LIMITED,U31300RJ1993PTC007184,Active,rajeshgoyaljaipur@yahoo.co.in,"E-762(A), ROAD NO. 9-F-1,VKI AREAJAIPUR203RJ",22 January 1993,"23 years, 3 month, 20 days","90,000,000","88,334,928",Yes,https://www.zaubacorp.com/company/BAJRANG-WIRE-PRODUCTS-INDIA-PRIVATE-LIMITED/U31300RJ1993PTC007184
BAJRANGBALI RE-ROLLERS PRIVATE LIMITED,U27101OR2005PTC008277,Active,brplamit@gmail.com,"LAL BUILDING,KACHERY ROADROURKELAROURKELA459OR",01 August 2005,"10 years, 9 month, 10 days","48,000,000","47,964,500",No,Not Applicable
BAJRANGBALI ROLLING MILLS LIMITED,U27109WB1999PLC089428,Active,amitsingh@ishwartmt.com,KHAPRAIL ROADPO. NEMAI VIA MATIGARASILIGURIDARJEELINGWB,17 May 1999,"16 years, 11 month, 25 days","40,000,000","37,143,340",Yes,https://www.zaubacorp.com/company/BAJRANGBALI-ROLLING-MILLS-LIMITED/U27109WB1999PLC089428
BAKEBEST FOODS PRIVATE LIMITED,U15412PB2009PTC033442,Active,cs.bis@cremica.in,"SURVEY NO 72A/58,72A/59,72A79B,VIIIVADVAL, TAL KHALAPURKHALAPUR600MH",17 December 2009,"6 years, 4 month, 25 days","185,000,000","181,500,000",No,Not Applicable
BAKEWELL BISCUITS PRIVATE LIMITED,U15412GJ2004PTC043967,Active,SALES@BAKEWELLBISCUITS.COM,35-38 GANESHPURAGIDC MODASAMODASA552GJ,13 April 2004,"12 years, 0 month, 28 days","7,500,000","6,250,000",Yes,https://www.zaubacorp.com/company/BAKEWELL-BISCUITS-PRIVATE-LIMITED/U15412GJ2004PTC043967
BAKSHI SECURITY AND PERSONNEL SERVICES PRIVATE LIMITED,U74920MH1995PTC087191,Active,bakshi2001security@hotmail.com,"A-23 II ND FLOOR POCKTE -00(32 MTRJANTA FLATS NEAR KANDHARI GASROHINI,DELHI181DL",05 April 1995,"21 years, 1 month, 6 days","200,000","100,000",Yes,https://www.zaubacorp.com/company/BAKSHI-SECURITY-AND-PERSONNEL-SERVICES-PRIVATE-LIMITED/U74920MH1995PTC087191
BAL PHARMA LIMITED,L85110KA1987PLC008368,Active,secretarial@balpharma.com,"5TH FLOOR,LAKSHMI NARAYAN COMPLEX,10-1, PALACE ROAD,BANGALORE656KN",19 May 1987,"28 years, 11 month, 23 days","150,000,000","141,723,712",Yes,https://www.zaubacorp.com/company/BAL-PHARMA-LIMITED/L85110KA1987PLC008368
BALA BALAJEE TEXTILES LIMITED,U18101AP2004PLC044008,Active,finance@balabalajee.biz,"OLD TOWNTANUKU, W.G.DT.TANUKU627AP",27 August 2004,"11 years, 8 month, 15 days","130,000,000","129,013,152",No,Not Applicable
BALA MURUGAN CHEMICALS PRIVATE LIMITED,U24111PY2005PTC001900,Active,info@bmcindia.net,"51/6, THATTAPARAI ROADSOUTH SILUKKANPATTI, PUDUKOTTAITHOOTHUKUDI711TN",14 September 2005,"10 years, 7 month, 27 days","400,000,000","400,000,000",No,Not Applicable
BALAJEE HITEC ROLLING PRIVATE LIMITED,U27310BR1992PTC004871,Active,BALAJEEHITEC@GMAIL.COM,DIDARGARJPATNA CITYPATNA323BH,24 April 1992,"24 years, 0 month, 17 days","130,000,000","124,718,704",Yes,https://www.zaubacorp.com/company/BALAJEE-HITEC-ROLLING-PRIVATE-LIMITED/U27310BR1992PTC004871
BALAJEE INGOT INDIA PRIVATE LIMITED,U27310WB1989PTC139464,Active,krishnaa1959@gmail.com,LAKHISARAIMUNGERLAKSHISARAILAKHISARAIBH,07 December 1989,"26 years, 5 month, 4 days","100,000,000","67,638,600",No,Not Applicable
BALAJEE MINI STEELS & REROLLING PRIVATE LIMITED,U27310BR1987PTC002780,Active,balajeeministeels@gmail.com,"MAHADEOPUR, PHULARIBIHTABIHTA323BH",25 November 1987,"28 years, 5 month, 16 days","154,500,000","152,674,896",No,Not Applicable
BALAJI AMINES LIMITED,L24132MH1988PLC049387,Active,cs@balajiamines.com,"GAT NO. 197, TAMALWADI,TQ. TULJAPURTAMALWADIOSMANABADMH",27 October 1988,"27 years, 6 month, 15 days","90,000,000","64,802,000",Yes,https://www.zaubacorp.com/company/BALAJI-AMINES-LIMITED/L24132MH1988PLC049387
BALAJI CARS PRIVATE LIMITED,U50300MH2002PTC137074,Active,praful@balajicars.com,"ASHA USHA COMPOUNDMEHRA ESTATE, VIKHROLI-WESTMUMBAI598MH",05 September 2002,"13 years, 8 month, 6 days","100,000,000","100,000,000",Yes,https://www.zaubacorp.com/company/BALAJI-CARS-PRIVATE-LIMITED/U50300MH2002PTC137074
BALAJI COTEX INDIA PRIVATE LIMITED,U17121TG2008PTC057666,Active,balajicotex@gmail.com,"SY.NO.330/B, NEW GRAIN MARKETKOTHAPET ROADWARANGALWARANGALTS",19 February 2008,"8 years, 2 month, 21 days","30,000,000","30,000,000",No,Not Applicable
BALAJI ENTERPRISES (PONDY) PRIVATE LIMITED,U15511PY1997PTC001306,Active,taurusbalaji@yahoo.co.in,16 ZAMINDAR GARDENPONDICHERRYPONDICHERY714PN,18 March 1997,"19 years, 1 month, 24 days","12,600,000","10,918,000",Yes,https://www.zaubacorp.com/company/BALAJI-ENTERPRISES-PONDY-PRIVATE-LIMITED/U15511PY1997PTC001306
BALAJI EXTRUSIONS AND CABLES PRIVATE LIMITED,U31300MH1998PTC113537,Active,murlidharan@balajiextrusions.com,"PLOT-51,52,BHARAT INDL ESTATEBHIMPORE , DAMANDAMAN575DD",12 February 1998,"18 years, 2 month, 27 days","35,000,000","35,000,000",No,Not Applicable
BALAJI MACHINE WORKS PRIVATE LIMITED,U29100MH2002PTC137355,Active,ravinaikca@yahoo.co.in,98 KARUPPANNA GOWDER LAY-OUTPEELAMEDU POCOIMBATORE695TN,25 September 2002,"13 years, 7 month, 16 days","80,000,000","68,154,304",Yes,https://www.zaubacorp.com/company/BALAJI-MACHINE-WORKS-PRIVATE-LIMITED/U29100MH2002PTC137355
BALAJI PAPER & NEWSPRINT PRIVATE LIMITED,U21013WB1998PTC087316,Active,sanjeev_1302@rediffmail.com,"23,BRABOURN RD KOLKATA433WB",10 June 1998,"17 years, 11 month, 1 days","69,000,000","66,764,000",Yes,https://www.zaubacorp.com/company/BALAJI-PAPER-NEWSPRINT-PRIVATE-LIMITED/U21013WB1998PTC087316
BALAJI SPRINGS PRIVATE LIMITED,U31300UP1998PTC023891,Active,agarwal.nimisha@yahoo.co.in,7 SPORTS COMPLEX ENCLAVE DELHI ROAD MEERUT231UP,30 September 1998,"17 years, 7 month, 11 days","10,000,000","6,770,000",Yes,https://www.zaubacorp.com/company/BALAJI-SPRINGS-PRIVATE-LIMITED/U31300UP1998PTC023891
BALAJI UNIVERSAL TRADELINK PRIVATE LIMITED.,U51909MH2004PTC144953,Active,balajibutpl@gmail.com,"4TH FLOOR, RUKMINI TOWERHARMU BY PASS ROAD,GOSHALA,RANCHIRANCHIJR",10 March 2004,"12 years, 2 month, 1 days","50,000,000","9,359,500",Yes,https://www.zaubacorp.com/company/BALAJI-UNIVERSAL-TRADELINK-PRIVATE-LIMITED-/U51909MH2004PTC144953
BALAJI WAREHOUSING COMPANY PRIVATE LIMITED,U63021KA1994PTC016778,Active,bwcbng@gmail.com,"DNO.15/420,VENKATARAMAPURAMNEAR VIJAYA MAHAL GATENELLORE631AP",20 December 1994,"21 years, 4 month, 22 days","5,000,000","5,000,000",Yes,https://www.zaubacorp.com/company/BALAJI-WAREHOUSING-COMPANY-PRIVATE-LIMITED/U63021KA1994PTC016778
BALAJISWAMY PREMIUM STEELS PRIVATE LIMITED,U27102KA2004PTC034469,Active,vasu_bpspl@yahoo.co.in,"PLOT NO 16, KIADB, MUNDARGI, 2NDPHASE, BANGALORE ROAD, BELLARYBELLARYBELLARY",09 August 2004,"11 years, 9 month, 2 days","150,000,000","60,000,000",No,Not Applicable
BALAR BUILDCON PRIVATE LIMITED,U45201GJ1998PTC033941,Active,info@balarbuildcon.com,606 ABHISHREE AVENUE OPP HANUMANTEMPLE NEHRUNAGARAHMEDABAD554GJ,13 April 1998,"18 years, 0 month, 28 days","10,000,000","10,000,000",Yes,https://www.zaubacorp.com/company/BALAR-BUILDCON-PRIVATE-LIMITED/U45201GJ1998PTC033941
BALAR FABRICS PRIVATE LIMITED,U17124RJ1991PTC006028,Active,balarpali@gmail.com,E-3 INDUSTRIAL AREAI PHASEPALI211RJ,07 June 1991,"24 years, 11 month, 4 days","50,000,000","30,836,500",No,Not Applicable
BALARAMA KRISHNA SPINNING MILLS PRIVATE LIMITED,U17116AP2004PTC043228,Active,csguntur@gmail.com,"N.H.-5,CHOWDAVARAMCHOWDAVARAM629AP",10 May 2004,"12 years, 0 month, 1 days","78,000,000","76,250,000",Yes,https://www.zaubacorp.com/company/BALARAMA-KRISHNA-SPINNING-MILLS-PRIVATE-LIMITED/U17116AP2004PTC043228
BALDEV ALLOYS PRIVATE LIMITED,U27104CT2003PTC016204,Active,codinthree@rediffmail.com,KURMANI LIMAHI ROADSILTARARAIPUR495CG,07 November 2003,"12 years, 6 month, 4 days","280,000,000","240,876,784",Yes,https://www.zaubacorp.com/company/BALDEV-ALLOYS-PRIVATE-LIMITED/U27104CT2003PTC016204
BALDVA TEXTILES PRIVATE LIMITED,U17124RJ1985PTC003437,Active,baldva.tex@gmail.com,CHITTORGARH ROADBHILWARABHILWARABHILWARA,29 October 1985,"30 years, 6 month, 13 days","20,000,000","17,500,000",Yes,https://www.zaubacorp.com/company/BALDVA-TEXTILES-PRIVATE-LIMITED/U17124RJ1985PTC003437
BALHANUMAN FABRICS PRIVATE LIMITED,U17119GJ1996PTC031027,Active,krameshnair@yahoo.com,"193/3 & 4, RANIPUR PATIA, TALAWADIKA KUVA, SHAHWADI, NAROLAHMEDABAD554GJ",30 October 1996,"19 years, 6 month, 13 days","12,500,000","6,206,000",No,Not Applicable
BALKRISHNA INDUSTRIES LIMITED,L99999MH1961PLC012185,Active,shares@bkt-tires.com,"BHUJ-BHACHAU STATE HIGHWAY NO.42VILLAGE:PADDHAR, TAL:BHUJVILLAGE:PADDHAR, TAL:BHUJ548GJ",20 November 1961,"54 years, 5 month, 22 days","900,000,000","193,317,184",Yes,https://www.zaubacorp.com/company/BALKRISHNA-INDUSTRIES-LIMITED/L99999MH1961PLC012185
BALKRISHNA TEXTILE PRIVATE LIMITED,U17119GJ1979PTC003480,Active,balkrishnatxt@gmail.com,"BOMBAY HIGHWAY,NAROL,AHMEDABAD554GJ",13 August 1979,"36 years, 8 month, 30 days","50,000,000","48,521,100",Yes,https://www.zaubacorp.com/company/BALKRISHNA-TEXTILE-PRIVATE-LIMITED/U17119GJ1979PTC003480
BALLAVPUR PAPER MFG. LIMITED,U22219WB2006PLC111265,Active,ballavpurpaper@gmail.com,VILL+PO--BALLAVPURDIST BURDWAN BURDWAN,21 August 2006,"9 years, 8 month, 22 days","400,000,000","367,500,000",Yes,https://www.zaubacorp.com/company/BALLAVPUR-PAPER-MFG-LIMITED/U22219WB2006PLC111265
BALMUKUND CEMENT & ROOFINGS PRIVATE LIMITED,U26900BR2004PTC025152,Active,balmukundcement@gmail.com,"18 R.N. MUKHERJEE ROAD, 1ST FLOORCHINPUR,MUZAFFARPUR,BIHARKOLKATA-700001433WB",10 December 2004,"11 years, 5 month, 2 days","50,000,000","42,445,000",No,Not Applicable
BALMUKUND CONCAST LIMITED,U27310BR1995PLC006582,Active,bconcast@yahoo.com,"MAIN ROAD,BIHTAPATNA323BH",30 June 1995,"20 years, 10 month, 12 days","130,000,000","116,858,448",No,Not Applicable
BALMUKUND SPONGE AND IRON LIMITED,U27310BR1999PLC008902,Active,balmukundsponge@gmail.com,"18, R.N.MUKHERJEE ROAD1ST FLOORKOLKATA",14 July 1999,"16 years, 9 month, 29 days","275,100,000","261,328,336",Yes,https://www.zaubacorp.com/company/BALMUKUND-SPONGE-AND-IRON-LIMITED/U27310BR1999PLC008902
BALSON POLYPLAST PRIVATE LIMITED,U17110GJ1999PTC036712,Active,balsonpolyplastfac@yahoo.co.in,104 ROYAL COMPLEXDHEBAR ROADRAJKOTRAJKOT,13 October 1999,"16 years, 6 month, 30 days","10,000,000","4,911,500",Yes,https://www.zaubacorp.com/company/BALSON-POLYPLAST-PRIVATE-LIMITED/U17110GJ1999PTC036712
BALU SPINNING MILLS PRIVATE LIMITED,U17111TZ1994PTC005050,Active,karthi@balu.co.in,"POLLACHI ROAD,C AMMAPATTIELLIS NAGAR PODHARAPURAM793TN",05 May 1994,"22 years, 0 month, 7 days","500,000,000","376,408,000",Yes,https://www.zaubacorp.com/company/BALU-SPINNING-MILLS-PRIVATE-LIMITED/U17111TZ1994PTC005050
BALWINDRA TOOLS PRIVATE LIMITED,U27109DL1996PTC253839,Active,info@btltool.com,"SUA ROAD, DHANDARI KALAN,LUDHIANALUDHIANA138PB",16 April 1996,"20 years, 0 month, 26 days","15,000,000","14,704,210",Yes,https://www.zaubacorp.com/company/BALWINDRA-TOOLS-PRIVATE-LIMITED/U27109DL1996PTC253839
BAMBINO AGRO INDUSTRIES LIMITED,L15440TG1983PLC004363,Active,cs@bambinoagro.com,"VILL.-BEGAM PUR KHATOLA,P BOX NO-96NH-8, DELHI-JAIPUR HIGHWAYGURGAON179HR",31 December 1983,"32 years, 4 month, 12 days","405,000,000","80,088,464",Yes,https://www.zaubacorp.com/company/BAMBINO-AGRO-INDUSTRIES-LIMITED/L15440TG1983PLC004363
BANCO CONSTRUCTION PRIVATE LIMITED,U45200MP2012PTC028714,Active,ca_rajeshgupta@yahoo.co.in,1 NEHRU NAGAR COLONY THATIPURBELOW RADHIKA GIRLS HOSTELGWALIOR505MP,22 June 2012,"3 years, 10 month, 20 days","30,000,000","30,000,000",No,Not Applicable
BANG OVERSEAS LIMITED,L51900MH1992PLC067013,Active,cs@banggroup.com,UNIT NO 145 KEWAL INDUSTRIAL ESTATES B MARG LOWER PAREL (W)MUMBAI599MH,01 June 1992,"23 years, 11 month, 11 days","160,000,000","135,600,000",Yes,https://www.zaubacorp.com/company/BANG-OVERSEAS-LIMITED/L51900MH1992PLC067013
"BANGALORE METALLURGICALS PRIVATE LIMITED,",U27100KA1987PTC008190,Active,gopal_venus@hotmail.com,"NO.120, KAMBALIPURA GATE,SIDLAGATTA RD,HASIGALA PO,HOSKOTE,BANGALORE656KN",20 February 1987,"29 years, 2 month, 20 days","5,000,000","4,700,000",Yes,https://www.zaubacorp.com/company/BANGALORE-METALLURGICALS-PRIVATE-LIMITED-/U27100KA1987PTC008190
BANKA WOVEN SACKS PRIVATE LIMITED,U25209GJ2008PTC053485,Active,banka.woven@gmail.com,"48 K.M., DELHI ROADSAMPLAROHTAK175HR",03 April 2008,"8 years, 1 month, 9 days","17,500,000","17,500,000",Yes,https://www.zaubacorp.com/company/BANKA-WOVEN-SACKS-PRIVATE-LIMITED/U25209GJ2008PTC053485
BANSAL CREDITS LIMITED,U65993DL1988PLC031421,Active,bansalcredits@gmail.com,1 ANSARI ROADDARYA GANJNEW DELHI181DL,25 April 1988,"28 years, 0 month, 17 days","50,000,000","47,212,000",Yes,https://www.zaubacorp.com/company/BANSAL-CREDITS-LIMITED/U65993DL1988PLC031421
BANSAL EARTHMOVERS PRIVATE LIMITED,U45400WB2009PTC138736,Active,durga.bansal@gmail.com,"TENZING NORGEY ROAD,PRADHAN NAGAR, DAGAPUR,SILIGURIDARJEELINGWB",06 October 2009,"6 years, 7 month, 6 days","15,000,000","8,328,380",Yes,https://www.zaubacorp.com/company/BANSAL-EARTHMOVERS-PRIVATE-LIMITED/U45400WB2009PTC138736
BANSAL GENERATIONS LIMITED,U31102CH2001PLC024409,Active,ca.sudhanshub@gmail.com,VILL CHANALONKURALIMOHALI790PB,21 May 2001,"14 years, 11 month, 22 days","12,500,000","12,500,000",Yes,https://www.zaubacorp.com/company/BANSAL-GENERATIONS-LIMITED/U31102CH2001PLC024409
BANSAL GINNING AND PRESSING PRIVATE LIMITED,U17111MH2003PTC139331,Active,kdarjuna@rediffmail.com,"KIRANA BAZAR, AKOLAAKOLAAKOLAAKOLA",24 February 2003,"13 years, 2 month, 16 days","5,000,000","4,630,000",No,Not Applicable
BANSAL HIGH CARBONS PRIVATE LIMITED,U27101DL1997PTC088181,Active,ggujrati@bansalwire.com,"123,124 ANAND INDL ESTATEMOHAN NAGARMOHAN NAGAR233UP",26 June 1997,"18 years, 10 month, 16 days","40,000,000","24,340,250",Yes,https://www.zaubacorp.com/company/BANSAL-HIGH-CARBONS-PRIVATE-LIMITED/U27101DL1997PTC088181
BANSAL INFRAPROJECTS PRIVATE LIMITED,U45201OR2010PTC011542,Active,bansalinfra@gmail.com,AT/PO-KANTABANJI(OPP.HOTEL SUSHILA)WARD NO.6BOLANGIR478OR,29 January 2010,"6 years, 3 month, 14 days","2,500,000","1,506,000",Yes,https://www.zaubacorp.com/company/BANSAL-INFRAPROJECTS-PRIVATE-LIMITED/U45201OR2010PTC011542
BANSAL INFRATECH SYNERGIES INDIA LIMITED,U70101DL1988PLC030288,Active,bansalcontractors@yahoo.com,"GATE NO. 1, PALCO HOUSEOPP. RAILWAY STATION, VILL - DARIYACHANDIGARH147CH",12 January 1988,"28 years, 4 month, 0 days","22,500,000","21,382,500",Yes,https://www.zaubacorp.com/company/BANSAL-INFRATECH-SYNERGIES-INDIA-LIMITED/U70101DL1988PLC030288
BANSAL POLES PRIVATE LIMITED,U74899DL1995PTC066872,Active,bansalpoles@yahoo.com,"BAHADURGARH BADLI ROADNAYA GAON, BAHADURGARHJHAJJAR176HR",28 March 1995,"21 years, 1 month, 15 days","49,000,000","44,101,500",Yes,https://www.zaubacorp.com/company/BANSAL-POLES-PRIVATE-LIMITED/U74899DL1995PTC066872
BANSAL SPINNING MILLS LIMITED,U17115PB1998PLC020944,Active,INFO@BANSALSPINNING.COM,VILL-BILGA G T ROADSAHNEWALLUDHIANA138PB,13 January 1998,"18 years, 3 month, 30 days","30,000,000","26,919,910",Yes,https://www.zaubacorp.com/company/BANSAL-SPINNING-MILLS-LIMITED/U17115PB1998PLC020944
BANSAL WIRE INDUSTRIES LIMITED,U31300DL1985PLC022737,Active,ggujrati@bansalwire.com,"458,FRIENDS COLONYG T ROAD SHAHDARANEW DELHI185DL",11 December 1985,"30 years, 5 month, 1 days","50,000,000","38,371,352",Yes,https://www.zaubacorp.com/company/BANSAL-WIRE-INDUSTRIES-LIMITED/U31300DL1985PLC022737
BAPHANA JEWELLERS PRIVATE LIMITED,U36911MH1999PTC118895,Active,pnv1974@gmail.com,"4, SUYOJIT SANKUL,SHARNPUR ROADNASHIK596MH",12 March 1999,"17 years, 2 month, 0 days","2,500,000","1,619,700",No,Not Applicable
BARAK VALLEY CEMENTS LIMITED,L01403AS1999PLC005741,Active,cs@barakcement.com,DEBENDRA NAGAR JOOM BASTIASSAMBADARPUR GHAT414AS,28 April 1999,"17 years, 0 month, 14 days","250,000,000","221,600,000",Yes,https://www.zaubacorp.com/company/BARAK-VALLEY-CEMENTS-LIMITED/L01403AS1999PLC005741
BARANI HYDRAULICS INDIA PRIVATE LIMITED,U29120TZ2004PTC011350,Active,mcaudittroc@gmail.com,"SF NO.1043/1,1044/1,1045/2KURUMBAPALAYAM MAIN ROADKALAPATTI695TN",21 September 2004,"11 years, 7 month, 21 days","60,000,000","49,500,000",Yes,https://www.zaubacorp.com/company/BARANI-HYDRAULICS-INDIA-PRIVATE-LIMITED/U29120TZ2004PTC011350
BARBIL MINING AND INDUSTRIES PRIVATE LIMITED,U13100OR2008PTC009855,Active,lalit@caabp.com,"D NO: 3-408/A, T.R. COLONY,BOBBILI,VIZIANAGARAM624AP",05 March 2008,"8 years, 2 month, 7 days","25,000,000","11,602,000",No,Not Applicable
BARBRIK PROJECT LIMITED,U70101CT2008PLC020626,Active,apur@barbrik.in,"15/198,BEAMBA ROAD,AMBIKAPURSARGUJAAMBIKAPUR486CG",07 April 2008,"8 years, 1 month, 5 days","50,000,000","9,626,800",Yes,https://www.zaubacorp.com/company/BARBRIK-PROJECT-LIMITED/U70101CT2008PLC020626
